ACK Flag Count,Bwd Packets/s,Destination Port,FIN Flag Count,Flow Bytes/s,Flow Duration,Flow Packets/s,Fwd Header Length,Fwd PSH Flags,Max Packet Length,Min Packet Length,PSH Flag Count,Protocol,RST Flag Count,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,Total Length of Fwd Packets,URG Flag Count,true_binary,pred_binary,true_attack_label,error_type
1,0.05857207,80,0,113.8543416,102437903,0.146430174,192,0,4380,0,0,6,0,6,9,11601,62,0,1,1,DDoS,Correct
1,27027.02703,58712,0,324324.3243,37,54054.05405,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
0,32.66532739,53,0,3462.524703,61227,65.33065478,64,0,61,45,0,17,0,2,2,122,90,0,0,0,BENIGN,Correct
1,0.0,80,0,2.376525866,10098775,0.396087644,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,7.737899795,3877021,1.289649966,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,6.177026157,80,0,14371.46906,809451,9.883241852,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,1.651800463,57207,0,9607.69739,1210800,6.60720185,144,0,5840,0,1,6,0,2,6,26,11607,0,0,0,BENIGN,Correct
1,0.0,80,0,2.425819207,9893565,0.404303201,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,131.1200273,80,0,304906.5114,38133,209.7920436,72,0,5755,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,5050.505051,34867,0,186868.6869,198,15151.51515,64,1,31,0,0,6,0,1,2,6,31,0,0,0,BENIGN,Correct
0,4.873852512,80,0,14174.38157,820706,8.529241897,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,1.987626528,12074703,0.331271088,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,1.217235371,57859,0,340.5824569,4107669,1.460682445,20,1,1375,0,0,6,0,5,1,24,1375,1,0,0,BENIGN,Correct
0,6.937651328,80,0,20176.42447,576564,12.14088982,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.756867628,50546,0,5.449446919,6606175,0.908241153,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,0.554721573,54046,0,3.883051009,10816237,0.647175168,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
0,7326.007326,53,0,1084249.084,273,14652.01465,64,0,103,45,0,17,0,2,2,206,90,0,0,0,BENIGN,Correct
0,20.63557573,53,0,2331.820058,48460,41.27115147,32,0,79,34,0,17,0,1,1,79,34,0,0,0,BENIGN,Correct
0,0.142948671,80,0,1.71538405,6995518,0.571794683,72,0,6,0,1,6,0,1,3,0,12,0,0,0,BENIGN,Correct
1,0.0,80,0,2.756160041,10884709,0.459360007,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.582433096,54986,0,4.193518288,8584677,0.698919715,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,7.06646719,443,0,4542.728908,990594,20.18990626,284,0,1682,0,1,6,0,7,13,3633,867,0,0,0,BENIGN,Correct
0,114.6854751,80,0,333534.0329,34878,200.6995814,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.104266889,59034,0,121.7315928,95907724,0.177253711,152,0,5840,0,0,6,0,10,7,68,11607,1,0,0,BENIGN,Correct
0,215.0907683,80,0,500172.0726,23246,344.1452293,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,4.1981816,7145951,0.699696933,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.059431568,80,0,115.5844944,100956448,0.14857892,192,0,5840,0,0,6,0,6,9,11607,62,0,1,1,DDoS,Correct
1,0.066307055,80,0,154.5882685,75406757,0.172398344,172,0,5840,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,10.68720891,80,0,24864.86024,467849,17.09953425,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,5.709343054,80,0,16604.19694,700606,9.991350345,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,1.783594144,443,0,138.8230776,3363994,3.269922598,120,0,216,0,1,6,0,6,5,188,279,0,0,0,BENIGN,Correct
0,5.840384624,80,0,13588.23887,856108,9.344615399,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,3.399337129,80,0,9886.122206,1176700,5.948839976,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.52084441,49848,0,3.645910872,11519755,0.607651812,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
1,0.664899099,51950,0,4.787273512,7519938,0.797878919,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,3.741156841,80,0,8699.686117,1336485,5.985850945,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.120912496,64019,0,141.1653387,82704438,0.205551243,152,0,4380,0,0,6,0,10,7,68,11607,1,0,0,BENIGN,Correct
0,19.75562294,53,0,4030.147081,101237,39.51124589,64,0,165,39,0,17,0,2,2,330,78,0,0,0,BENIGN,Correct
1,0.0,58130,0,4000000.0,3,666666.6667,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,12.85132304,80,0,24916.57349,466878,19.27698457,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,7722.007722,53,0,1243243.243,259,15444.01544,40,0,129,32,0,17,0,2,2,258,64,0,0,0,BENIGN,Correct
1,0.741371364,80,0,1441.10237,8093110,1.85342841,192,0,5840,0,0,6,0,6,9,11601,62,0,1,1,DDoS,Correct
0,3.303837407,80,0,6402.286255,1816070,4.955756111,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,8547.008547,53,0,2341880.342,234,17094.01709,40,0,201,73,0,17,0,2,2,402,146,0,0,0,BENIGN,Correct
0,6369.426752,53,0,853503.1847,314,12738.8535,64,0,102,32,0,17,0,2,2,204,64,0,0,0,BENIGN,Correct
1,0.053905289,80,0,125.6747904,92755277,0.140153751,172,0,8760,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,9.490795115,80,0,27601.60489,421461,16.60889145,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.062289535,80,0,145.2965683,80270306,0.16195279,172,0,7215,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,1.992408591,12045722,0.332068099,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.112306864,61151,0,162.695211,80137577,0.174699567,112,1,11595,0,0,6,0,9,5,56,12982,1,0,0,BENIGN,Correct
1,0.093001782,60135,0,120.6439786,96772339,0.15500297,132,0,7215,0,0,6,0,9,6,62,11613,1,0,0,BENIGN,Correct
1,0.0,80,0,2.944733969,8150142,0.490788995,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,16.57028285,53,0,2352.980165,60349,33.14056571,20,0,92,50,0,17,0,1,1,92,50,0,0,0,BENIGN,Correct
1,0.0,80,0,14.87373685,2016978,2.478956141,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,4.776535746,80,0,13884.19528,837427,8.358937555,72,0,5840,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,105.8499753,80,0,205119.6105,56684,158.774963,72,0,7300,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,47.9554973,80,0,92929.76118,125116,71.93324595,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,12269.93865,53,0,1030674.847,163,24539.8773,64,0,50,34,0,17,0,2,2,100,68,0,0,0,BENIGN,Correct
1,0.070326146,80,0,163.9583763,71097313,0.182847979,172,0,4380,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,103.4233116,80,0,300780.846,38676,180.9907953,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,0.0,8080,0,0.0,9094149,0.329882433,92,0,0,0,1,6,0,0,3,0,0,0,0,0,BENIGN,Correct
0,214.6844139,80,0,499227.1361,23290,343.4950623,72,0,8760,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,10526.31579,53,0,800000.0,190,21052.63158,64,0,54,22,0,17,0,2,2,108,44,0,0,0,BENIGN,Correct
0,2.26006066,80,0,6569.431324,1769864,3.955106155,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.122884808,55701,0,177.9372015,73239322,0.204808013,132,1,7300,0,0,6,0,9,6,56,12976,1,0,0,BENIGN,Correct
1,0.0,80,0,3.641870586,8237525,0.606978431,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.092236019,59567,0,119.6506132,97575764,0.153726698,132,0,7215,0,0,6,0,9,6,62,11613,1,0,0,BENIGN,Correct
0,2280.50171,53,0,419612.3147,877,4561.003421,40,0,148,36,0,17,0,2,2,296,72,0,0,0,BENIGN,Correct
1,0.053714708,80,0,125.230471,93084374,0.139658242,172,0,7300,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,16.36768365,53,0,4779.363624,61096,32.73536729,32,0,230,62,0,17,0,1,1,230,62,0,0,0,BENIGN,Correct
1,0.046388706,80,0,135.1882878,86227884,0.139166119,172,0,5840,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
1,0.0,80,0,2.561971693,9367785,0.426995282,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,443,0,97560.97561,123,16260.1626,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,19.99664056,80,0,46500.18797,250042,31.9946249,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,6734.006734,53,0,922558.9226,297,13468.01347,64,0,100,37,0,17,0,2,2,200,74,0,0,0,BENIGN,Correct
1,0.0,80,0,3.745414676,8009794,0.624235779,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,10000.0,53,0,1150000.0,200,20000.0,40,0,82,33,0,17,0,2,2,164,66,0,0,0,BENIGN,Correct
1,0.080712843,80,0,156.8923145,74337612,0.188329967,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
1,0.050792162,80,0,118.4168469,98440385,0.132059622,172,0,4380,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,5.764602459,80,0,16756.2582,693890,10.0880543,72,0,10135,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,39.30431365,53,0,7467.819593,50885,78.6086273,80,0,145,45,0,17,0,2,2,290,90,0,0,0,BENIGN,Correct
1,0.082966121,80,0,161.1893448,72318676,0.193587615,172,0,4380,0,0,6,0,6,8,11601,56,0,1,1,DDoS,Correct
0,0.07838332,80,0,34.23391523,51031265,0.156766641,92,0,1525,0,1,6,0,4,4,1537,210,0,0,0,BENIGN,Correct
0,12987.01299,53,0,1792207.792,154,25974.02597,64,0,94,44,0,17,0,2,2,188,88,0,0,0,BENIGN,Correct
0,170.8525542,65152,0,993251.3241,11706,854.2627712,184,0,4380,0,1,6,0,2,8,26,11601,0,0,0,BENIGN,Correct
0,2412.545235,53,0,275030.1568,829,4825.09047,40,0,77,37,0,17,0,2,2,154,74,0,0,0,BENIGN,Correct
1,0.0,80,0,3.786061765,7923801,0.631010294,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,79.13583666,53,0,17172.47656,25273,158.2716733,64,0,181,36,0,17,0,2,2,362,72,0,0,0,BENIGN,Correct
1,0.0,80,0,3.214375545,7466458,0.535729257,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,2.554539634,11743799,0.425756606,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.10099606,53768,0,131.0143336,89112387,0.179548551,152,0,4380,0,0,6,0,9,7,62,11613,1,0,0,BENIGN,Correct
1,0.0,80,0,2.864378824,8378780,0.477396471,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,56916,0,49792.53112,241,8298.755187,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,13.05031549,62268,0,75907.16006,153253,58.72641971,164,0,5840,0,1,6,0,2,7,26,11607,0,0,0,BENIGN,Correct
1,0.0,80,0,2.418201318,9924732,0.403033553,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,15.79030475,62887,0,91844.3076,126660,63.16121901,144,0,10135,0,1,6,0,2,6,26,11607,0,0,0,BENIGN,Correct
1,0.07274025,80,0,141.3949235,82485281,0.169727251,172,0,4380,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,564.8653738,21244,94.14422896,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
1,0.06905124,80,0,134.1550508,86891995,0.16111956,172,0,5840,0,0,6,0,6,8,11601,56,0,1,1,DDoS,Correct
1,0.0,80,0,11.92873772,2011948,1.988122953,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,0.0,443,1,250000.0,48,41666.66667,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,0.189134293,443,0,82.63449215,116319466,0.3868656,472,0,1460,0,1,6,0,22,23,7025,2587,0,0,0,BENIGN,Correct
1,0.0,80,0,3.201119282,9371722,0.53351988,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,406.717857,443,0,771894.3936,142605,722.274815,1136,0,4344,0,1,6,0,58,45,108751,1325,0,0,0,BENIGN,Correct
1,0.067068616,80,0,130.3702106,89460621,0.156493436,172,0,8760,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,75.889808,80,0,220592.6994,52708,132.807164,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.076484461,80,0,148.673045,78447307,0.178463743,172,0,4380,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,5295.675199,88,0,5606354.81,1133,13239.188,304,0,1590,0,1,6,0,6,9,3180,3172,0,0,0,BENIGN,Correct
1,0.0,80,0,3.201370186,7496790,0.533561698,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,2.921467307,80,0,8491.975094,1369175,5.112567787,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,41.85851821,53,0,5860.192549,23890,83.71703642,20,0,102,38,0,17,0,1,1,102,38,0,0,0,BENIGN,Correct
1,0.540340663,30478,0,126.529772,11104106,0.63039744,20,1,1375,0,0,6,0,6,1,30,1375,1,0,0,BENIGN,Correct
0,4.422704395,80,0,1453.96407,904424,7.739732692,72,0,860,0,1,6,0,4,3,872,443,0,0,0,BENIGN,Correct
0,6.891735431,80,0,13361.92638,870608,10.33760315,72,0,5840,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,6.671140778,80,0,15521.07614,749497,10.67382525,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,2.632002255,443,0,3750.731604,62309977,4.365272033,2172,0,4290,0,1,6,0,164,108,230249,3459,0,0,0,BENIGN,Correct
0,5.538116642,80,0,12878.33644,902834,8.860986627,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,137.2231523,80,0,319263.3861,36437,219.5570437,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,32.21026863,53,0,7988.146621,31046,64.42053727,20,0,196,52,0,17,0,1,1,196,52,0,0,0,BENIGN,Correct
0,5.896629722,80,0,13712.02276,847942,9.434607556,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,4.508472773,80,0,10489.41275,1109023,7.213556437,72,0,10220,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.821775517,35201,0,5.752428621,7301264,0.958738103,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
1,0.0,8993,0,18500000.0,2,1000000.0,40,1,31,6,0,6,0,0,2,0,37,0,0,0,BENIGN,Correct
1,0.0,80,0,37.63961946,637626,6.273269911,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,3.809957782,7874103,0.634992964,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,6.430061825,80,0,12460.38814,933117,9.645092738,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,58.6090891,54327,0,16398.82313,85311,70.33090692,20,1,1375,0,0,6,0,5,1,24,1375,1,0,0,BENIGN,Correct
1,0.098229511,55907,0,127.4255049,91622160,0.163715852,132,0,10135,0,0,6,0,9,6,62,11613,1,0,0,BENIGN,Correct
1,0.0,80,0,7.133922754,3364208,1.188987126,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,32.26639133,80,0,17730.38203,61984,80.66597832,80,0,806,0,1,6,0,2,3,287,812,0,0,0,BENIGN,Correct
0,13.44607117,80,0,26056.24492,446227,20.16910676,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.076999193,52007,0,0.538994348,77922895,0.089832391,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
0,53.68666316,80,0,124842.9665,93133,85.89866105,72,0,8760,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,4.011027652,57938,0,15553.42823,747938,9.359064521,92,0,11595,0,1,6,0,3,4,26,11607,0,0,0,BENIGN,Correct
0,47.03447627,80,0,136717.4639,85044,82.31033347,72,0,5840,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,9.75409916,80,0,22693.88711,512605,15.60655866,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,41.96567208,53,0,7553.820974,23829,83.93134416,32,0,128,52,0,17,0,1,1,128,52,0,0,0,BENIGN,Correct
0,73.82035079,80,0,171750.4282,67732,118.1125613,72,0,5840,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.507930006,80,0,1184.188017,9843876,1.320618017,172,0,7300,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
1,0.124040182,54384,0,160.9076808,72557133,0.22051588,152,0,5840,0,0,6,0,9,7,62,11613,1,0,0,BENIGN,Correct
1,32258.06452,56183,0,387096.7742,31,64516.12903,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
0,3.080965066,80,0,5382.34969,10386356,5.199128549,712,0,9079,0,1,6,0,32,22,22569,33334,0,0,0,BENIGN,Correct
0,9.793280178,80,0,18987.53805,612665,14.68992027,72,0,8760,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,0.423234207,443,0,434.7047178,115775141,0.734181788,1160,0,2182,0,1,6,0,49,36,49144,1184,0,0,0,BENIGN,Correct
1,0.0,443,0,240000.0,50,40000.0,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
1,0.0,443,0,269767.4419,215,13953.48837,60,0,46,6,0,6,0,0,3,0,58,0,0,0,BENIGN,Correct
1,0.0,80,0,6.407117881,3745834,1.06785298,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,1.346330811,52786,0,7830.933162,1485519,5.385323244,144,0,10135,0,1,6,0,2,6,26,11607,0,0,0,BENIGN,Correct
0,160.6296683,80,0,311273.5256,37353,240.9445024,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,107.4373506,80,0,312293.5188,37231,188.0153635,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.054701073,80,0,127.5300805,91405886,0.142222789,172,0,8760,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,40.29333548,53,0,6285.760335,49636,80.58667096,80,0,118,38,0,17,0,2,2,236,76,0,0,0,BENIGN,Correct
1,0.0,80,0,3.006767105,7981995,0.501127851,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,5.762451577,4164894,0.960408596,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,3.445189448,8707794,0.574198241,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,12.17113591,2464848,2.028522651,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,2.973380808,80,0,8647.334736,1345270,5.203416415,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,7.668854761,3911927,1.27814246,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.063685454,80,0,123.7302235,94213036,0.148599393,172,0,4380,0,0,6,0,6,8,11601,56,0,1,1,DDoS,Correct
1,0.040165032,80,0,117.1111911,99589116,0.120495095,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,2.452284671,9786792,0.408714112,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,13.70222775,80,0,26552.63368,437885,20.55334163,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,91603.05344,131,15267.17557,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
1,78.51553299,40141,0,304300.034,38209,209.3747546,112,0,4380,0,1,6,0,3,5,26,11601,0,0,0,BENIGN,Correct
0,20.73613271,53,0,2343.182996,48225,41.47226542,32,0,75,38,0,17,0,1,1,75,38,0,0,0,BENIGN,Correct
0,3.400886271,80,0,9885.526168,1176164,5.951550974,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.107578797,51973,0,139.4818871,83659608,0.191251195,152,0,5840,0,0,6,0,9,7,62,11607,1,0,0,BENIGN,Correct
1,0.05556302,80,0,129.6062993,89987910,0.144463851,172,0,8675,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
1,0.063800589,80,0,148.8212529,78369183,0.16588153,172,0,7215,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,6.76890725,3545624,1.128151208,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,4.696467317,80,0,9105.667384,1277556,7.044700976,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,7.863829921,80,0,22858.18762,508658,13.76170236,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.80450629,9462463,0.634084382,120,0,6,6,0,6,0,0,6,0,36,0,1,1,DDoS,Correct
0,12.15409447,80,0,28263.13128,411384,19.44655115,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.049948989,80,0,116.5110108,100102127,0.12986737,172,0,10135,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,19.15410676,1252995,3.192351127,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,1.365115031,53,0,277.1183514,1465078,4.095345094,128,0,147,28,0,17,0,2,4,294,112,0,0,0,BENIGN,Correct
0,13.10418482,80,0,38110.24551,305246,22.93232344,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,11.45064391,2095952,1.908440651,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,3.42357184,8762778,0.570595307,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,10752.68817,53,0,946236.5591,186,21505.37634,40,0,52,36,0,17,0,2,2,104,72,0,0,0,BENIGN,Correct
1,0.919453822,64007,0,6.620067521,5438011,1.103344587,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,0.049626002,80,0,115.6980601,100753634,0.129027604,172,0,7300,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
1,0.031409545,443,0,4.381631497,63674912,0.141342952,140,1,46,6,0,6,0,2,7,92,187,0,0,0,BENIGN,Correct
1,0.0,80,0,3.280595931,7315744,0.546765989,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,4.499838456,80,0,10463.92435,1111151,7.199741529,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,6.317699747,3798851,1.052949958,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,30.10778587,53,0,4094.658879,66428,60.21557175,80,0,97,39,0,17,0,2,2,194,78,0,0,0,BENIGN,Correct
0,32.61684986,80,0,75847.22268,153295,52.18695978,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,125.3384137,80,0,291612.3534,39892,200.5414619,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.476801872,53194,0,3.432973481,10486536,0.572162247,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,6.903652624,80,0,11466.96701,1013956,9.862360891,72,0,2920,0,1,6,0,7,3,11601,26,0,1,1,DDoS,Correct
1,0.12625258,53810,0,163.7776523,71285672,0.224449031,152,0,5840,0,0,6,0,9,7,62,11613,1,0,0,BENIGN,Correct
0,0.824992794,443,0,607.3596947,6060659,2.309979822,296,0,1448,0,1,6,0,5,9,3007,674,0,0,0,BENIGN,Correct
1,3597.122302,58838,0,176258.9928,278,14388.48921,60,0,31,6,0,6,0,1,3,6,43,0,0,0,BENIGN,Correct
1,0.0,80,0,5.860884578,4094945,0.976814096,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,4.149980766,8674739,0.691663461,120,0,6,6,0,6,0,0,6,0,36,0,1,1,DDoS,Correct
1,0.0,80,0,7989.347537,1502,1331.557923,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,5.618345772,80,0,10893.03606,1067930,8.427518658,72,0,5840,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
1,0.097829397,56646,0,126.8412484,91996887,0.152179062,112,0,8760,0,0,6,0,9,5,62,11607,1,0,0,BENIGN,Correct
0,32.20949053,80,0,93673.25082,124187,56.36660842,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,47.14127454,509108,7.85687909,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,1.140416868,80,0,707.4385971,5261234,1.90069478,92,0,1460,0,1,6,0,6,4,3431,291,0,0,0,BENIGN,Correct
1,0.422372746,37410,0,118.1798945,11837885,0.506847296,20,1,1375,0,0,6,0,5,1,24,1375,1,0,0,BENIGN,Correct
0,0.027271681,80,0,16.15392588,110004219,0.072724483,112,0,1619,0,1,6,0,3,5,1625,152,0,0,0,BENIGN,Correct
0,185.4714065,80,0,359412.6739,32350,278.2071097,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,3.658503123,80,0,7089.569303,1640015,5.487754685,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.684666714,8141849,0.614111119,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,4.896119042,80,0,11385.43522,1021217,7.833790468,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,42.18163412,443,0,759.2694141,23707,126.5449023,40,0,6,6,0,6,0,1,2,6,12,1,0,0,BENIGN,Correct
